FIPS	Age-Adjusted Incidence Rate	Value (Dollars)	Avg Daily Sunlight (KJ/m²)	neighbor_ave_incedence	neighbor_min_incedence	neighbor_max_incedence	UV_ Wh/m²	neighbor_ave_uv	neighbor_min_uv	neighbor_max_uv
42003	20	72765	14055.53	21.35	17.6	25.8	3775.71	3768.46166666667	3748.5	3792.4
42005	23.2	55861	13919.49	21.8714285714286	18.6	25.8	3773.07	3770.47285714286	3748.55	3792.4
42007	17.6	65401	14025.88	19.4142857142857	15.5	25.8	3748.5	3749.80571428571	3723.19	3775.71
42009	25.5	55483	14434.89	23.7714285714286	17.2	40.8	3866.25	3851.21857142857	3798.49	3909.91
42011	23.1	67696	14729.53	25.8857142857143	21.6	32.6	3896.76	3910.27714285714	3835.56	3973.11
42013	21.8	57819	14169.01	23.05	17.2	33.5	3825.63	3819.99	3777.54	3866.25
42015	26.2	60037	13867.88	25.1428571428571	22.9	28	3701.11	3707.44428571429	3684.13	3746.23
42017	30.6	94953	14880.81	26.6444444444444	11.4	36	3924.13	3918.14111111111	3855.41	3992.99
42019	25.8	77864	14022.96	22.075	17.6	25.8	3748.55	3745.5125	3710.28	3775.71
42021	20.6	55933	13984.29	21.4857142857143	19.7	25.5	3798.49	3807.98571428571	3777.54	3866.25
42025	20.2	58605	14369.35	22.0166666666667	18.2	26.9	3803.51	3820.91166666667	3766.08	3867.35
42027	33.5	74118	13978.29	22.3714285714286	17.2	33.5	3794.13	3808.73428571429	3762.3	3857.9
42029	32.6	105571	14985.35	27.9428571428571	23.1	32.6	3973.11	3975.17285714286	3896.76	4038.46
42031	24.8	55654	13761.32	23.32	18.6	25.8	3752.38	3753.758	3732.42	3773.07
42033	19.7	53517	13877.14	21.4875	18.2	33.5	3777.54	3781.84375	3745.46	3825.63
42035	18.2	57823	13899.53	24.4833333333333	18.2	33.5	3762.3	3764.86166666667	3708.34	3800.63
42037	26.5	57829	14145.26	23.9333333333333	19.6	29.9	3788.82	3793.245	3746.23	3835.56
42039	18.9	54978	13803.69	19.7857142857143	16.6	24.2	3715.5	3715.96285714286	3696.89	3732.42
42041	31.7	77749	14704.35	28.4166666666667	23.6	32.4	3920.47	3925.48666666667	3881.9	3964.4
42043	25.6	67756	14586.08	25.9333333333333	20.9	32.4	3890.25	3892.73777777778	3822.65	3964.4
42045	27.9	82906	15045.65	26.15	11.4	32.6	3988.03	3988.72833333333	3941.11	4038.46
42047	19.6	59551	13604.65	19.06	18.5	19.7	3745.46	3745.97	3718.34	3777.54
42049	16.6	58746	14146.23	19.38	16.6	23	3726.23	3717.66	3704.28	3726.23
42051	14	52404	13945.8	17	13.1	22.1	3789.22	3789.4975	3772.54	3807.25
42055	29.2	64527	14704.26	27.2777777777778	17.2	40.8	3935.03	3925.40777777778	3857.9	4017.77
42057	40.8	56886	14587.46	25.3333333333333	17.2	40.8	3909.91	3907.69	3857.9	3983.46
42059	13.9	57216	14194.03	15.9666666666667	13.9	20.7	3777.08	3779.86666666667	3772.54	3789.22
42061	17.2	54210	14223.91	27.85	17.2	40.8	3857.9	3861.6525	3794.13	3935.03
42063	19.9	57642	13833.32	20.4666666666667	18.6	23.2	3788.83	3782.11666666667	3762.37	3798.49
42065	18.6	52647	13771.78	20.9666666666667	18.6	24.8	3762.37	3766.60833333333	3745.46	3788.83
42067	30.9	57222	14414.8	25.1125	17.2	30.9	3861.36	3865.3875	3822.65	3935.03
42069	17.1	59955	14137.03	20.2333333333333	17.1	25.8	3741.48	3745.99166666667	3705.07	3797.56
42071	24.3	68937	14906.61	27.575	22.4	32.6	3956.47	3954.54125	3890.25	4032.27
42073	18.7	56420	14003.8	19.05	12.3	25.8	3723.19	3727.83166666667	3709.08	3748.55
42075	22.4	65676	14732.98	23.4	21.6	25.6	3901.58	3896.124	3835.56	3956.47
42077	25.6	68605	14673.16	25.6571428571429	20.2	31.6	3867.35	3874.83285714286	3803.51	3941.11
42079	19.6	59622	14100.99	20.9142857142857	17.1	26.5	3766.08	3780.16571428571	3728.15	3835.56
42081	25.1	60191	13912.29	25.0222222222222	18.2	29.9	3746.23	3759.04111111111	3701.11	3822.65
42083	18.5	53642	13526.67	20.4833333333333	18.5	28.1	3718.34	3713.35166666667	3684.5	3745.46
42085	22.3	56546	13908.73	20.0428571428571	12.3	25.8	3710.28	3719.41571428571	3696.89	3748.55
42087	23.9	49271	14254.43	26.2333333333333	17.2	33.5	3843.01	3831.33833333333	3794.13	3861.36
42089	18.2	66783	14403.42	21.3888888888889	17.1	28.8	3797.56	3798.17444444444	3737.61	3857.23
42091	31.6	100138	14876.46	26.1142857142857	11.4	32.6	3941.11	3938.17	3867.35	3988.03
42093	29.9	67549	14163.81	25.6	20.9	29.9	3800.13	3789.4575	3746.23	3822.65
42095	26.9	73571	14608.25	24.7666666666667	18.2	30.6	3855.41	3850.865	3797.56	3924.13
42097	20.9	55138	14215.76	25.6	20.9	30.9	3822.65	3825.853	3746.23	3890.25
42099	23.6	65621	14515.15	26.9833333333333	20.9	31.7	3881.9	3885.27666666667	3822.65	3935.03
42101	11.4	46864	14981.08	24.8857142857143	11.4	31.6	3976.7	3977.10571428571	3924.13	4014.96
42103	17.1	69860	14400.94	19.8333333333333	17.1	28.8	3786	3793.22	3737.61	3838.69
42105	28.1	51541	13690.31	22.9285714285714	18.2	28.1	3708.34	3714.55285714286	3681	3762.3
42107	21.6	58441	14435.6	22.8333333333333	19.6	26.5	3835.56	3841.39555555556	3766.08	3901.58
42109	29.6	57263	14258.33	25.52	20.9	30.9	3831	3831.73	3800.63	3861.36
42111	22.1	55150	14286.55	19.7571428571429	14	25.5	3806.76	3821.99428571429	3789.22	3893.59
42115	25.8	59527	13912.54	22.9857142857143	17.1	26.3	3705.07	3712.63714285714	3684.13	3741.48
42117	28	55683	13809.67	25.6166666666667	22.9	28.1	3701.16	3704.01666666667	3681	3746.23
42119	22.3	61110	14187.36	24.7857142857143	18.2	33.5	3800.63	3799.99285714286	3746.23	3843.01
42121	24.2	54534	13750.59	22.4833333333333	18.9	25.8	3732.42	3730.87833333333	3710.28	3752.38
42123	18.9	56540	13545.6	19.7875	16.6	24.2	3726.14	3722.19625	3697.33	3745.46
42125	20.7	72149	14193.19	17.56	13.9	20.8	3772.54	3771.619	3748.5	3792.4
42127	17.5	60924	14174.46	19.8125	17.1	26.3	3737.61	3741.9225	3690.91	3797.56
42129	20.8	66945	13931.38	20.1625	14	23.2	3792.4	3787.1275	3772.54	3806.76
42131	23.2	61832	13963.91	22.38	17.1	26.2	3728.15	3728.378	3701.11	3766.08
42133	32.4	69846	14845.86	29.1	24.3	32.4	3964.4	3968.32375	3890.25	4025.21
44001	29.4	95291	14907.31	24.1	16.5	31.3	3892.52	3885.84	3871.79	3898.46
44003	26.1	84017	15000.41	25.8714285714286	17.2	34	3871.79	3872.79714285714	3849.46	3893.95
44005	31.3	91137	15529.23	27.46	16.5	34	3893.95	3886.578	3871.79	3898.46
44007	17.2	63103	14671.75	21.8571428571429	16.5	29.4	3872.48	3876.40857142857	3849.46	3898.46
44009	34	91770	15450.65	28.02	23.4	34	3876.17	3875.914	3853.21	3893.95
45001	19	44918	17119.58	23.7666666666667	19	35.3	4512.77	4490.51166666667	4424.13	4521.61
45003	12.8	57396	17335.36	13.5428571428571	8.4	21.1	4549.4	4548.89428571429	4524.4	4574.02
45007	27.6	53169	17014.2	26.4	19	36.5	4476.14	4469.07125	4413.74	4521.61
45013	33.5	66688	18663.29	26.65	19.8	33.5	4607.72	4600.2	4592.68	4607.72
45015	20.3	60312	17832.17	18.7857142857143	8.4	27	4584.95	4575.30142857143	4557.83	4600.81
45019	25.1	69774	18696.44	23.22	19.8	27	4600.81	4587.332	4571.33	4600.81
45021	10.7	45724	16900.79	18.8166666666667	10.7	23.9	4433.8	4426.115	4362.4	4476.93
45023	11.5	42560	17058.44	16.42	11.3	23.1	4479.52	4478.406	4451.75	4501.91
45025	14.2	39201	16893.39	17.4285714285714	11.2	24.7	4494.6	4487.18142857143	4460.88	4519.03
45027	15.5	41390	17411.3	13.9166666666667	8.4	20.3	4557.83	4558.11333333333	4539.66	4584.95
45029	19.8	41435	17875.26	22.76	8.4	33.5	4592.68	4589.998	4561.89	4607.72
45031	11.2	46146	16998.08	12.675	11.2	14.2	4519.03	4516.1825	4494.6	4539.66
45033	11.3	34072	16883.18	13.4166666666667	8.7	25.3	4514.98	4522.43166666667	4494	4539.66
45035	27	64936	17582.56	20.12	8.4	27	4586.89	4585.444	4561.89	4600.81
45037	9.5	59828	17208.37	15.7166666666667	9.5	26.8	4540.42	4542.05166666667	4517.6	4563.41
45039	11.3	41456	17246.55	14.3714285714286	11.3	23.1	4501.91	4498.24857142857	4476.93	4527.78
45041	11.9	53079	17155.38	12.4571428571429	9.9	16.1	4539.66	4538.74285714286	4514.98	4563.41
45043	23.9	53688	17992.34	19.3	9.9	25.3	4571.33	4565.895	4535.35	4600.81
45045	35.3	63319	16927.8	25.6	17.9	36.5	4424.13	4415.61444444444	4306.47	4512.77
45047	19.3	49015	17190.74	15.9	9.5	20.1	4517.6	4515.70833333333	4490.82	4540.42
45051	25.3	52543	17818.97	16.3857142857143	8.7	25.3	4539.52	4525.52571428571	4494	4571.33
45055	13.4	54150	17122.43	14.5714285714286	11.2	23.1	4511.44	4511.08857142857	4481.92	4540.94
45057	23.1	53739	16999.49	17.7	11.3	24.7	4481.92	4476.5775	4430.6	4511.44
45059	20.1	44933	17111.75	21.4875	13.8	35.3	4490.82	4480.64	4424.13	4517.6
45063	21.1	66634	17235.19	13.75	8.4	21.1	4528.72	4533.405	4508.24	4561.89
45067	9.9	39510	17064.31	15.6	9.9	25.3	4535.35	4544.04166666667	4514.98	4571.33
45071	14.8	50699	17297.73	15.725	11.3	21.1	4508.24	4509.55	4476.93	4528.72
45073	25.5	51754	16941.36	28.5636363636364	22.9	36.5	4422.76	4397.70454545455	4266.23	4490.6
45075	8.4	43795	17483.97	17.8428571428571	8.4	27	4561.89	4566.05142857143	4528.72	4592.68
45077	36.5	53486	16879.58	30.06	25.4	36.5	4413.74	4408.648	4306.47	4476.14
45079	12.7	63994	17280.37	14.9	11.3	21.1	4527.78	4519.83833333333	4501.91	4540.94
45081	12.7	45625	17221.69	15.0333333333333	9.5	21.1	4524.4	4528.13	4508.24	4549.4
45083	22	53959	16918.51	19.9857142857143	10.7	35.3	4438.49	4427.86571428571	4362.4	4490.82
45085	16.1	49962	17265.5	13.92	11.9	16.1	4540.94	4535.53	4511.44	4557.83
45087	13.8	43422	17059.57	15.825	10.7	22.4	4476.93	4472.6825	4433.8	4508.24
45089	11.3	40235	17337.28	15.4666666666667	9.9	23.9	4563.41	4558.755	4535.35	4584.95
45091	22.4	66273	16867.37	18.575	10.7	23.9	4451.75	4445.28	4393.32	4481.92
46005	30.6	62024	15009.91	30.6	30.6	30.6	4061.1	4061.1	4061.1	4061.1
46011	29.3	65591	14602.9	27	24.7	29.3	3989.92	4010.26	3989.92	4030.6
46013	24	68685	14719.72	24	24	24	3984.33	3984.33	3984.33	3984.33
46029	21.1	66402	14718.98	21.1	21.1	21.1	3958.17	3958.17	3958.17	3958.17
46035	20.3	60435	15050.96	20.3	20.3	20.3	4119.91	4119.91	4119.91	4119.91
46065	32.5	84683	15136.99	32.5	32.5	32.5	4148.2	4148.2	4148.2	4148.2
46079	24.7	72370	14791.68	26.5333333333333	24.7	29.3	4030.6	4022.56666666667	3989.92	4047.18
46081	26.3	66067	15401.15	22.2	18.3	26.3	4190.73	4215.56333333333	4190.73	4238.66
46083	21.7	85365	14784.27	24.925	18.9	33.5	4077.08	4072.86	4047.18	4107.75
46093	18.3	61510	15288.51	22.2	18.3	26.3	4217.3	4215.56333333333	4190.73	4238.66
46099	25.6	69310	14772.59	24	21.7	25.6	4047.18	4051.62	4030.6	4077.08
46103	22	64523	15365.44	22.2	18.3	26.3	4238.66	4215.56333333333	4190.73	4238.66
46127	18.9	81520	14819.91	26.7666666666667	18.9	40.9	4107.75	4093.48833333333	4059.43	4132.9
46135	18.2	63314	14945.92	18.2	18.2	18.2	4144.96	4144.96	4144.96	4144.96
47001	24.8	54898	15766.08	22.6571428571429	17.3	24.9	4178.93	4173.69142857143	4140.22	4215.45
47003	15.9	47941	15851.13	15.72	12.4	18.7	4300.16	4300.418	4270.18	4331.48
47007	21	43918	15869.19	24.92	21	30.7	4211.65	4222.674	4176.65	4269.18
47009	31.3	59416	15527.87	27.1571428571429	18.1	33.3	4237.23	4232.78	4206.79	4259.4
47011	17.4	53572	16009.93	20.55	16	25.9	4286.81	4298.42333333333	4261.68	4343.78
47013	17.3	39793	15557.51	22.4142857142857	17.3	28	4140.22	4142.88571428571	4116.84	4178.93
47015	20.3	50941	15655.63	18.98	13.9	21.9	4249.98	4258.12	4239.11	4279.24
47017	15.6	46111	15967.4	15.9833333333333	11.3	20.3	4382.91	4390.11	4353.05	4424.31
47019	23.2	42605	15174.86	27.9714285714286	15.4	35.5	4158.59	4164.75857142857	4143.13	4188.56
47021	14.2	62737	15781.99	17.1166666666667	14	24.8	4292.89	4290.85333333333	4262.6	4310.57
47025	28	44563	15576.87	24.3166666666667	17.3	28.9	4133.06	4136.54	4098.55	4166.3
47029	30.2	40922	15628.01	28.8142857142857	20.4	34.3	4211.34	4202.24428571429	4177.99	4218.35
47031	18.7	49779	15700.98	18.5666666666667	13.9	21.9	4270.18	4272.31166666667	4239.11	4300.16
47033	17.8	44419	16065.63	14.64	11.3	17.8	4428.94	4427.692	4406.85	4453.49
47035	30.7	44717	15612.51	23.95	21	30.7	4176.65	4193.6	4152.01	4224.64
47037	14	60398	15731.04	18.5857142857143	13.9	25.3	4282.67	4273.04428571429	4241.08	4300.74
47043	15.5	52779	15844.25	19.0666666666667	14.2	27.6	4310.57	4313.40166666667	4292.89	4342.49
47045	15.1	55264	16051.16	15.4333333333333	11.3	18.2	4424.87	4428.83166666667	4391.85	4466.99
47047	15.5	66097	16280.68	12	9.9	15.5	4476.96	4487.375	4474.25	4499.16
47049	24.1	37198	15363.18	23.0333333333333	19	30.7	4152.01	4167.52833333333	4141.2	4193.92
47051	20.7	51166	15832.63	18.9833333333333	12.4	22	4295.2	4307.97333333333	4270.18	4352.18
47053	11.3	47933	15991.75	15.2857142857143	11.3	18.2	4406.85	4405.18285714286	4376.55	4428.94
47055	20.5	49734	16002.85	18.7	12.4	25.8	4347.11	4349.28285714286	4321.03	4391.3
47057	28.9	44163	15818.79	29.6142857142857	24.9	37	4166.3	4170.85571428571	4133.06	4206.79
47059	24	44064	15463.18	30.3571428571429	20.4	37	4183.04	4180.21	4144.73	4211.34
47063	32	46537	15843.43	30.6166666666667	24	37	4177.99	4181.04166666667	4144.73	4211.34
47065	25.9	61887	16104.91	21.58	17.4	25.9	4269.18	4277.126	4211.65	4335.45
47071	13.7	45317	16172.11	18.5166666666667	13.7	25.8	4408.95	4408.37666666667	4378.62	4443.74
47073	37	47450	15690.19	31.8666666666667	24	37	4144.73	4164.35833333333	4144.73	4183.04
47077	20.3	47885	16055.14	15.725	13.3	20.3	4396.99	4403.29	4382.91	4424.31
47079	19.7	47035	15904.76	23.08	15.6	33.2	4353.05	4357.522	4332.42	4382.91
47081	15.9	45587	15862.09	20.5	15.5	27.6	4338.07	4324.148	4300.74	4342.49
47085	27.6	54650	15855.4	19.6666666666667	15.5	27.6	4342.49	4330.37666666667	4310.57	4342.49
47089	31.6	51570	15761.97	29.4666666666667	24.9	32	4202.85	4197.05666666667	4166.3	4217.07
47091	15.4	42550	15211.41	24.625	14.5	33.8	4143.13	4154.845	4118.15	4178.89
47093	24.9	64798	15919.11	28.0555555555556	23.6	33.3	4206.79	4202.52555555556	4164.27	4237.23
47097	15.7	36689	16149.98	14.92	11.5	17.8	4453.49	4449.708	4424.87	4474.25
47099	17.7	47202	16047.2	19.56	15.1	25.8	4359.54	4361.088	4328.87	4391.3
47103	12.4	47790	15946.02	17.8428571428571	12.4	20.7	4331.48	4330.40142857143	4295.2	4365.65
47105	33.3	59896	15934.93	25.4333333333333	18.1	33.3	4233.84	4235.73166666667	4206.79	4261.68
47107	21.4	49737	15932.74	21.6333333333333	16	33.3	4261.68	4258.47	4215.45	4293.64
47109	14.1	40298	16265.48	16.6333333333333	13.7	22.1	4430.66	4427.78333333333	4408.95	4443.74
47111	21.4	42629	15548.75	22.58	16	29.5	4205.44	4212.506	4181.02	4241.08
47113	13.3	55519	16122.6	15.66	11.3	20.3	4424.31	4408	4382.91	4428.94
47115	22	49097	15983.98	22	18.2	25.9	4270.8	4282.845	4231.25	4328
47117	17.7	51208	15887.13	17.7	12.4	24.8	4321.03	4315.51857142857	4279.24	4347.11
47119	18.7	58844	15890.69	19.2166666666667	15.9	24.8	4328.87	4332.56	4300.74	4359.54
47123	18.1	44031	15669.48	25.1285714285714	16	33.3	4259.4	4260.96142857143	4233.84	4293.64
47125	16.4	57572	15722.59	17.2	14.2	22.1	4295.65	4287.608	4262.6	4310.57
47129	23.4	45613	15533.83	24.3833333333333	19.7	30.7	4168.98	4172.20333333333	4141.2	4215.45
47131	18.2	48020	15915.31	15.075	11.3	18.2	4391.85	4400.03	4376.55	4424.87
47133	19	43803	15386.56	21.4666666666667	19	24.1	4172.41	4172.78	4152.01	4193.92
47139	16	45708	16018.83	21.3714285714286	16	30.3	4293.64	4294.63142857143	4259.4	4343.78
47141	21.3	48106	15413.34	22.7166666666667	16	30.7	4193.92	4187.62166666667	4152.01	4225.24
47143	22.3	47278	15949.03	24.7	21	30.7	4224.64	4219.514	4176.65	4269.18
47145	23.6	54642	15947.7	25.55	21.4	33.3	4215.45	4208.37	4168.98	4261.68
47147	17.8	60448	15673.29	20.0142857142857	14	27.1	4262.6	4264.91142857143	4233.64	4295.65
47149	13.9	67516	15695.91	18.175	13.9	24.8	4279.24	4282.01125	4249.98	4321.03
47151	19.7	37285	15264.79	21.1	17.3	24.8	4141.2	4148.63	4125.68	4178.93
47153	24.7	52880	15855.13	23.1	21	25.9	4231.25	4244.398	4211.65	4270.8
47155	29.2	50959	15484.74	29.4	24.3	34.3	4217.07	4217.23428571429	4202.85	4237.23
47157	11.1	57714	16290.12	12.3	9.9	15.5	4499.16	4488.95666666667	4466.99	4517.25
47159	16	54916	15582.76	19.7	16	21.4	4225.24	4219.1725	4193.92	4252.09
47163	33.8	52697	15329.49	26.5666666666667	14.5	37	4144.84	4146.44833333333	4118.15	4169.25
47165	25.3	67414	15587.39	20.6571428571429	14	25.3	4241.08	4241.03857142857	4205.44	4282.67
47167	11.5	60639	16212.19	13.66	11.1	15.7	4474.25	4474.17	4453.49	4499.16
47171	33.4	42295	15415.81	27.1714285714286	20.4	35.5	4170.05	4180.97428571429	4158.59	4205.07
47173	24.9	42738	15813.93	24.8	17.3	28.9	4164.27	4164.92833333333	4133.06	4206.79
47177	21.9	47001	15620.19	22.16	18.7	25.2	4239.11	4239.204	4205.5	4270.18
47179	35.5	54100	15258.55	31.15	23.2	37	4169.25	4161.75	4144.73	4183.04
47181	15.1	41789	16065.96	18.075	13.7	25.8	4378.62	4384.6025	4359.54	4408.95
47183	15.7	51329	15879	18.6166666666667	11.3	31.2	4376.55	4375.64833333333	4342.68	4406.85
47185	25.2	43223	15471.72	24.775	21.3	30.7	4205.5	4203.795	4176.65	4239.11
47187	24.8	108990	15767.99	16.8375	13.9	24.8	4300.74	4306.76	4279.24	4338.07
47189	20.1	69926	15618.01	18.2666666666667	13.9	25.3	4252.09	4255.05	4225.24	4282.67
48001	11.2	50978	17303.44	13.6666666666667	10.7	17	4712.35	4707.54333333333	4656	4751.14
48005	14.9	49384	17485.54	14.2375	10.3	20	4631.43	4625.47	4582.68	4681.27
48007	14.7	51267	19228.49	12.925	9.7	16.8	4555.53	4583.3	4538.46	4624.67
48013	8.5	57006	18200.6	11.05	8.5	14.2	4881.82	4911.57	4834.2	5000.5
48015	17.8	68684	17553.99	16.1714285714286	11.8	23	4569.35	4571.39285714286	4479.55	4680.64
48019	17.5	64008	17734.55	15.7	8.7	21.8	5019.99	4990.212	4929.76	5031.72
48021	13.3	66426	17664.72	15.32	10.1	23	4773.42	4797.856	4680.64	4868.92
48027	18.7	58341	17709.65	18.35	15.4	25.4	4865.49	4872.88625	4774.94	4958.62
48029	8.7	59348	17819.44	14.525	8.5	21.8	4929.76	4924.50125	4834.2	5019.99
48035	26.8	54903	17683.66	20.9666666666667	16.4	26.8	4918.29	4906	4860.74	4965.17
48037	11.1	51792	16876.5	12.825	8.8	17.3	4641.79	4632.855	4614.97	4643.77
48039	14.1	81727	18294.13	12.4833333333333	10	15.4	4450.71	4476.97833333333	4450.71	4522.32
48041	14.9	61324	17497.91	15.3	11.8	18.3	4656.89	4642.915	4598.21	4695.54
48049	15.3	50541	18197.06	18.6333333333333	15.3	20.8	5031.86	5012.36	4995.8	5031.86
48053	15.4	59452	17894.67	17.4833333333333	14	21.1	4940.85	4914.91666666667	4856.63	4998.99
48055	10.1	51424	17681.31	15.1571428571429	10.1	23	4809.67	4802.92142857143	4680.64	4888.05
48057	16.8	62319	18761.18	13.575	10	16.8	4538.46	4544.1175	4481	4601.48
48061	6.9	36941	18922.45	6.05	5.2	6.9	4735.89	4759.015	4735.89	4782.14
48067	17.3	47871	16987.33	13.65	11.1	17.3	4643.77	4630.73	4614.97	4643.77
48071	16.1	84206	18027.13	13.8	11.7	16.1	4488.06	4491.082	4453.05	4529.95
48073	10.7	47457	17242.26	12.525	9.6	17	4681.27	4681.74125	4631.43	4751.14
48077	23.1	62201	17805.58	21.2666666666667	18.4	23.1	4904.74	4903.22666666667	4878.96	4925.98
48085	17.4	100839	17264.82	15.7	11.2	18.7	4820.7	4814.76714285714	4760.69	4869.53
48089	16.4	56858	17578.63	17.275	11.9	23	4589.55	4590.465	4522.32	4680.64
48091	18.2	78308	17685.35	15.84	8.7	21.8	4912.8	4909.51	4847.85	4969.09
48093	19.8	43034	18020.85	19.5	15.3	22.1	4995.8	5000.5625	4965.17	5031.86
48097	18.3	61547	17386.59	17.86	14.5	22.3	4847.77	4861.356	4807.4	4903.12
48099	16.4	56402	17761.09	19.6	16.4	26.8	4918.08	4904.244	4860.74	4958.62
48113	11.2	55897	17358.81	16.4	11.2	19	4853.72	4844.33	4803.69	4897.69
48121	16	91186	17436.85	16.1571428571429	11.2	18.3	4869.53	4857.13285714286	4807.4	4903.12
48123	16.3	64602	17694.07	14.7666666666667	12.8	16.3	4689.24	4680.87333333333	4601.48	4751.9
48133	20.8	43838	18105.33	19.06	15.3	22.1	5009.42	4993.754	4965.17	5031.86
48135	11.2	64450	19373.24	12.8	11.2	14.4	5358.99	5329.85	5300.71	5358.99
48139	15	71647	17462.12	16.8125	10.9	22	4850.36	4842.11	4751.14	4901.73
48141	5.6	46096	20022.71	10.8	5.6	13.9	5713.24	5679.13333333333	5613.26	5713.24
48143	22.1	53284	17911.08	21.3333333333333	17.3	26.8	4965.17	4966	4918.29	5009.42
48145	18.6	49092	17578.22	18.52	13.3	25.4	4807.74	4818.254	4774.94	4865.49
48147	15.6	54563	17024.31	16.2333333333333	12.2	21.2	4760.69	4771.98333333333	4713.51	4820.7
48149	23	61892	17593.43	16.3	10.1	23	4680.64	4685.07857142857	4569.35	4809.67
48157	11.8	99214	17542.57	13.55	11.7	17.8	4479.55	4505.74833333333	4450.71	4569.35
48161	14.5	55368	17421.55	13.85	10.9	17	4748.96	4749.485	4695.54	4806.56
48167	15.4	77702	18608.67	14.325	11.7	16.1	4453.05	4466.765	4450.71	4488.06
48171	19.5	67335	18039.22	20.025	17.7	21.8	5001.37	5000.2925	4969.09	5031.72
48177	15.2	50791	17773.68	15.55	10.1	23	4751.9	4768.91666666667	4680.64	4847.85
48179	17.7	55249	18112.78	17.7	17.7	17.7	4976.33	4976.33	4976.33	4976.33
48181	18.2	60873	17187.36	18.5714285714286	15.6	23.3	4807.4	4806.87428571429	4752.89	4869.53
48183	8.5	57050	17179.19	10.88	8.5	13.3	4677.83	4677.318	4648.92	4706.17
48185	11.8	57973	17454.62	15.0666666666667	11.3	20.1	4598.21	4587.44333333333	4522.36	4656.89
48187	14.5	72384	17790.94	13.8428571428571	8.7	18.2	4847.85	4853.46142857143	4751.9	4929.76
48189	9.9	47244	18912.02	11.1	9.9	12.3	5086.88	5103.925	5086.88	5120.97
48199	18.9	64192	17208.9	15.2285714285714	10.3	20	4550.12	4559.96714285714	4509.11	4594.32
48201	11.7	62210	17466.54	14.5125	11.7	20.1	4475.24	4489.425	4450.71	4537.32
48203	13.3	56688	17105.65	10.82	8.5	13.3	4648.92	4660.562	4622.39	4686.45
48209	16	76838	17682.53	14.56	10.1	18.2	4888.05	4865.458	4809.67	4912.8
48213	17	50542	17328.26	14.3444444444444	10.7	19	4751.14	4757.52666666667	4681.27	4850.36
48215	5.2	37529	18781.09	6.2	5.2	6.9	4782.14	4787.24	4735.89	4843.69
48217	21.9	51677	17567.22	18.0714285714286	10.9	26.8	4871.99	4856.00428571429	4782.36	4918.29
48221	21.2	66646	17733.85	21.22	17.3	23.5	4940.8	4940.588	4901.73	4966.52
48223	14.2	53205	17076.58	14.8333333333333	12.8	17.5	4730.57	4742.31333333333	4719.66	4776.71
48225	12.4	44799	17362.31	13.5714285714286	10.7	18.3	4656	4655.21428571429	4588.86	4712.35
48227	11.4	59785	19057.02	11.4	11.4	11.4	5204.21	5204.21	5204.21	5204.21
48231	12.8	57882	17169.43	16.5857142857143	12.8	19	4776.71	4780.60285714286	4730.57	4820.7
48233	20.8	58909	18247.2	18.8	16.8	20.8	5005.51	5019.875	5005.51	5034.24
48241	15.3	55216	17297.96	15.14	10.3	18.9	4594.32	4585.892	4550.12	4631.43
48245	12.9	54616	18088.69	15.42	12.9	18.9	4529.95	4528.434	4488.06	4564.93
48251	22	65585	17574.95	21.1285714285714	15	26.8	4901.73	4901.36857142857	4850.36	4940.8
48257	19	68572	17344.68	16.0142857142857	11.2	19	4803.69	4801.06857142857	4751.14	4853.72
48259	21.8	88609	17728.68	17.2333333333333	8.7	21.8	4969.09	4977.455	4912.8	5031.72
48265	17.7	55456	17927.56	19.125	17.5	21.8	5031.72	5005.5425	4969.09	5031.72
48277	12.2	50634	16863.14	16.3333333333333	12.2	21.2	4713.51	4742.36333333333	4713.51	4760.69
48281	19.5	58410	17923.43	17.5	15.4	19.5	4958.62	4920.76	4865.49	4958.62
48289	16.2	60121	17418.65	13.75	11.2	16.2	4695.54	4708.68333333333	4656	4782.36
48291	12.9	57634	17347.69	15.875	11.7	20.1	4509.11	4526.13625	4475.24	4582.68
48293	13.3	46626	17501.03	16	10.9	21.9	4782.36	4796.27	4695.54	4871.99
48299	21.1	61069	18098.59	18.6666666666667	15.4	21.1	4998.99	4980.40333333333	4940.85	5001.37
48303	12.3	58569	18999.6	11.1	9.9	12.3	5120.97	5103.925	5086.88	5120.97
48309	16.6	54402	17599	18.9	13.3	26.8	4860.74	4860.67	4782.36	4918.29
48321	10	50335	18906.95	13.2	10	16.8	4481	4498.1225	4450.71	4538.46
48325	12.8	66652	17895.93	11.875	8.5	17.5	5000.5	4958.0175	4881.82	5019.99
48329	14.4	82446	19177.73	12.8	11.2	14.4	5300.71	5329.85	5300.71	5358.99
48331	25.4	53383	17674.66	19.725	16.2	25.4	4774.94	4826.2	4774.94	4865.49
48337	22.3	53354	17606.06	19.55	14.5	23.1	4878.96	4883.6475	4847.77	4904.74
48339	20.1	81166	17364.07	13.7428571428571	11.3	20.1	4522.36	4540.38142857143	4475.24	4598.21
48341	16.8	51842	18395.69	17.8666666666667	16	20.8	5034.24	5029.10666666667	5005.51	5047.57
48347	12	53643	17240.61	12.08	9.6	14.9	4648.35	4652.378	4631.43	4681.27
48349	10.9	50148	17485.25	15.4333333333333	10.9	21.9	4806.56	4801.895	4748.96	4871.99
